% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3558 +1.471263516e-001 +1.471263516e-001 -5.220287365e+001 -5.220287365e+001 -8.3597e-001 -1.4630e+000 +2.7877e+000 -2.5772e+000 -1.4253e+000 +3.5215e+000 -3.8877e+000 -9.8300e-003 +2.4988e+000 -1.6635e+000 +2.9530e+000 -2.0907e-001 +3.1587e+000 -6.1034e-001 -1.8194e+000 +1.3284e+000 -1.0453e+000 +1.8016e+000 +3.0180e+000 -4.1423e+000
3582 +9.978676519e-002 +9.978676519e-002 -5.225021323e+001 -5.225021323e+001 -7.6359e-001 -1.4516e+000 +2.7010e+000 -2.5102e+000 -1.3301e+000 +3.6901e+000 -3.9115e+000 -1.0933e-001 +2.5210e+000 -1.6649e+000 +2.9801e+000 -3.1074e-001 +3.2495e+000 -7.0870e-001 -1.8281e+000 +1.3417e+000 -1.0292e+000 +1.7027e+000 +3.0246e+000 -4.0239e+000
4003 +6.048917672e-002 +6.048917672e-002 -5.228951082e+001 -5.228951082e+001 -8.3642e-001 -1.4310e+000 +2.6033e+000 -2.4626e+000 -1.3413e+000 +3.7472e+000 -3.9103e+000 -4.8109e-002 +2.5395e+000 -1.6505e+000 +3.0220e+000 -3.6940e-001 +3.2288e+000 -7.1125e-001 -1.8505e+000 +1.3791e+000 -1.0282e+000 +1.7604e+000 +3.0594e+000 -4.1188e+000
4338 +3.961610953e-002 +3.961610953e-002 -5.231038389e+001 -5.231038389e+001 -8.6504e-001 -1.3998e+000 +2.5936e+000 -2.4684e+000 -1.4040e+000 +3.7429e+000 -3.9234e+000 -4.5485e-002 +2.6277e+000 -1.6308e+000 +3.0545e+000 -3.1337e-001 +3.2574e+000 -7.7578e-001 -1.8449e+000 +1.2944e+000 -1.0404e+000 +1.7921e+000 +3.0663e+000 -4.0674e+000
4595 +1.990183248e-002 +1.990183248e-002 -5.233009817e+001 -5.233009817e+001 -8.8419e-001 -1.3671e+000 +2.5467e+000 -2.4313e+000 -1.4366e+000 +3.7106e+000 -3.9101e+000 -2.8498e-002 +2.6375e+000 -1.7006e+000 +3.0234e+000 -3.9735e-001 +3.3508e+000 -8.0487e-001 -1.8523e+000 +1.2752e+000 -1.0392e+000 +1.8016e+000 +3.1215e+000 -4.0874e+000
4982 +1.570577925e-002 +1.570577925e-002 -5.233429422e+001 -5.233429422e+001 -9.0106e-001 -1.3383e+000 +2.4981e+000 -2.4384e+000 -1.4686e+000 +3.7082e+000 -3.8980e+000 -4.3905e-002 +2.7059e+000 -1.7081e+000 +3.0291e+000 -4.2438e-001 +3.3862e+000 -8.2531e-001 -1.8918e+000 +1.2487e+000 -1.0490e+000 +1.8112e+000 +3.1110e+000 -4.0435e+000
5170 +9.948077862e-003 +9.948077862e-003 -5.234005192e+001 -5.234005192e+001 -8.7139e-001 -1.3454e+000 +2.5322e+000 -2.4389e+000 -1.4901e+000 +3.6984e+000 -3.8952e+000 -5.9928e-003 +2.6860e+000 -1.7162e+000 +3.0157e+000 -4.2730e-001 +3.3859e+000 -8.0530e-001 -1.8967e+000 +1.2681e+000 -1.0680e+000 +1.7985e+000 +3.1117e+000 -4.0445e+000
5440 +6.281394532e-003 +6.281394532e-003 -5.234371861e+001 -5.234371861e+001 -8.6685e-001 -1.2951e+000 +2.5184e+000 -2.4220e+000 -1.4869e+000 +3.6933e+000 -3.9033e+000 -1.3462e-002 +2.7262e+000 -1.7130e+000 +3.0145e+000 -4.4841e-001 +3.4052e+000 -8.3750e-001 -1.9128e+000 +1.2783e+000 -1.0780e+000 +1.7775e+000 +3.1180e+000 -4.0217e+000
5783 +3.058391193e-003 +3.058391193e-003 -5.234694161e+001 -5.234694161e+001 -8.6275e-001 -1.2985e+000 +2.5220e+000 -2.4106e+000 -1.5023e+000 +3.6867e+000 -3.8945e+000 -1.9912e-002 +2.7293e+000 -1.7122e+000 +3.0217e+000 -4.5244e-001 +3.4301e+000 -8.6438e-001 -1.9145e+000 +1.2631e+000 -1.0840e+000 +1.7789e+000 +3.1142e+000 -4.0046e+000
5975 +2.344339875e-003 +2.344339875e-003 -5.234765566e+001 -5.234765566e+001 -8.5724e-001 -1.3024e+000 +2.5272e+000 -2.3892e+000 -1.5320e+000 +3.6722e+000 -3.8948e+000 -2.8906e-002 +2.7466e+000 -1.7123e+000 +3.0183e+000 -4.7616e-001 +3.4882e+000 -8.9220e-001 -1.9199e+000 +1.2404e+000 -1.0914e+000 +1.7859e+000 +3.1122e+000 -3.9694e+000
6700 +1.582058399e-003 +1.582058399e-003 -5.234841794e+001 -5.234841794e+001 -8.5718e-001 -1.2942e+000 +2.5227e+000 -2.3959e+000 -1.5199e+000 +3.6737e+000 -3.9009e+000 -2.4972e-002 +2.7486e+000 -1.7119e+000 +3.0154e+000 -4.7567e-001 +3.4658e+000 -8.8536e-001 -1.9210e+000 +1.2434e+000 -1.0899e+000 +1.7774e+000 +3.1151e+000 -3.9780e+000
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.211898345e+002 +3.211898345e+002 +1.416498345e+002 +1.416498345e+002 +1.7041e+000 -1.2283e+000 +1.7923e+000 +4.9485e+000 -1.5474e+000 +3.2037e-001 +1.3941e+000 -2.5676e+000 -3.7956e+000 +1.0231e+000 +2.4669e+000 -4.2099e+000 +3.0285e+000 -3.1981e+000 -4.0014e+000 +1.6405e+000 -2.5865e-001 +1.9033e+000 +2.8641e+000 +3.8314e+000
3 +2.271185752e+002 +2.271185752e+002 +4.757857516e+001 +4.757857516e+001 -1.3672e+000 -1.1432e+000 -4.6568e+000 +4.9551e+000 -2.7107e+000 -2.0326e-001 +3.9581e-001 -3.2519e+000 +1.3311e+000 -5.6714e-001 +2.5660e+000 +2.8819e-001 -3.8564e+000 -3.0310e+000 -4.6656e+000 -4.2860e+000 -1.9595e+000 +1.4498e+000 +1.5737e+000 -5.0706e-001
6 +7.142452916e+001 +7.142452916e+001 -1.081154708e+002 -1.081154708e+002 +3.3646e+000 +2.2888e+000 -4.1502e+000 +1.6607e+000 +1.9084e-001 +3.6134e+000 -1.0992e+000 +4.9180e+000 -4.6550e+000 -3.5993e+000 +3.3757e+000 +9.6484e-002 -3.4340e-001 +9.9552e-001 -1.9605e+000 -1.7566e-001 +1.5059e+000 +1.2706e+000 +3.4329e+000 +1.9040e+000
22 +4.903674016e+001 +4.903674016e+001 -1.305032598e+002 -1.305032598e+002 +2.2384e+000 -9.9771e-001 -1.0087e-002 +2.1369e+000 +1.2716e+000 +3.8996e+000 +2.3094e+000 +1.6843e+000 -1.3595e+000 -1.9552e+000 -2.2117e-001 -3.0513e+000 +2.0450e+000 +6.3408e-001 +4.1084e+000 -4.9730e-001 +8.2712e-001 -1.8596e+000 +2.2158e-001 -3.7778e+000
165 +3.791064751e+001 +3.791064751e+001 -1.416293525e+002 -1.416293525e+002 +3.7030e+000 -4.1159e-001 +9.4905e-001 +1.4320e+000 +2.1576e+000 -2.2713e+000 +2.7353e+000 +3.3529e+000 -1.6506e+000 -1.7431e+000 -1.5852e-001 +2.3557e+000 +3.0225e+000 +3.2968e-001 -7.5633e-001 +1.1664e+000 +4.3908e+000 +5.0547e+000 +9.0827e-001 -2.4684e+000
217 +1.411966944e+001 +1.411966944e+001 -1.654203306e+002 -1.654203306e+002 +1.3419e+000 +1.4660e+000 -2.1853e+000 -9.7222e-002 +3.7113e+000 -7.5344e-001 +5.9825e-001 +3.5492e+000 -2.4566e-001 +2.1353e+000 -1.9308e+000 +2.0223e+000 +3.3066e+000 +2.7045e+000 +3.1708e+000 +1.4051e+000 -1.1023e+000 +3.8466e+000 -7.2781e-003 -4.8545e-001
498 +9.675344475e+000 +9.675344475e+000 -1.698646555e+002 -1.698646555e+002 +1.9401e+000 -4.3891e-001 -1.7519e+000 +1.5283e+000 +4.2675e+000 +1.0311e+000 +2.6081e+000 +2.8677e+000 +5.7404e-002 +2.4588e+000 -1.0065e+000 +8.1307e-001 +1.7239e+000 +1.5573e+000 +3.8108e+000 +1.5871e+000 -1.3981e+000 +2.9727e+000 -2.3015e-001 +9.6059e-001
876 +6.053509554e+000 +6.053509554e+000 -1.734864904e+002 -1.734864904e+002 -3.7605e-001 +2.3965e-001 -2.1468e+000 +1.0679e+000 +2.7069e+000 -2.7603e-001 +5.3199e+000 +5.0591e+000 +1.2482e+000 +2.1421e+000 -8.9258e-001 +4.6797e-001 +2.3580e+000 +1.4404e+000 +3.8798e+000 +1.2832e+000 -2.1649e+000 +3.5619e+000 +1.5813e+000 -1.7764e+000
1000 +3.738761469e+000 +3.738761469e+000 -1.758012385e+002 -1.758012385e+002 +1.3221e-001 -2.0209e-001 -1.9142e+000 +2.9086e+000 +3.4754e+000 +3.9312e-001 +5.1209e+000 +4.7535e+000 +1.1084e+000 +3.2452e+000 -6.8770e-001 +1.2996e+000 -1.1865e-001 +1.1553e+000 +1.7849e+000 +1.1571e+000 -1.4464e+000 +3.5768e+000 +2.1199e+000 -1.1812e+000
1187 +2.426176473e+000 +2.426176473e+000 -1.771138235e+002 -1.771138235e+002 +3.5282e-001 +7.9866e-002 -2.2679e+000 +1.9352e+000 +3.4312e+000 +2.2083e-001 +3.9241e+000 +4.6542e+000 +6.0621e-001 +2.7371e+000 -1.0371e+000 +1.5412e+000 -3.1649e-001 +1.4825e+000 +2.0696e+000 +1.1401e+000 -1.3797e+000 +3.3568e+000 +1.4969e+000 -1.0659e+000
1615 +1.582796395e+000 +1.582796395e+000 -1.779572036e+002 -1.779572036e+002 -7.1225e-002 +1.1284e+000 -2.3544e+000 +2.1230e+000 +4.1761e+000 +3.8948e-001 +3.1615e+000 +4.3894e+000 +1.9684e-001 +2.2281e+000 -1.0277e+000 +1.2998e+000 -1.1869e+000 +1.4799e+000 +2.2112e+000 +1.2520e+000 -1.3138e+000 +3.4959e+000 +1.6789e+000 -9.5552e-001
1906 +9.549843011e-001 +9.549843011e-001 -1.785850157e+002 -1.785850157e+002 +2.3496e-001 +1.1187e+000 -2.4935e+000 +1.9458e+000 +3.9295e+000 +1.1717e-001 +3.5723e+000 +3.3916e+000 +2.4437e-001 +2.1210e+000 -7.4791e-001 +9.7613e-001 -1.2657e+000 +1.4583e+000 +2.3717e+000 +1.1094e+000 -1.3641e+000 +3.6216e+000 +1.7122e+000 -1.1277e+000
2024 +5.878557281e-001 +5.878557281e-001 -1.789521443e+002 -1.789521443e+002 +6.5713e-001 +5.3501e-001 -3.1657e+000 +2.1686e+000 +3.7070e+000 +4.5855e-001 +3.7998e+000 +3.4482e+000 +4.6639e-001 +2.0927e+000 -3.8879e-001 +7.9467e-001 -1.3255e+000 +1.3039e+000 +2.0970e+000 +9.7156e-001 -1.3281e+000 +3.6373e+000 +1.8094e+000 -1.3092e+000
2464 +3.897825937e-001 +3.897825937e-001 -1.791502174e+002 -1.791502174e+002 +6.9406e-001 +6.2431e-001 -3.7055e+000 +2.1709e+000 +3.5081e+000 +1.6730e-001 +3.4852e+000 +3.4901e+000 +4.3786e-001 +2.1962e+000 -6.4241e-001 +8.9845e-001 -1.2899e+000 +1.3767e+000 +2.0403e+000 +9.5948e-001 -1.2570e+000 +3.7934e+000 +1.7103e+000 -1.0238e+000
2719 +2.107615269e-001 +2.107615269e-001 -1.793292385e+002 -1.793292385e+002 +7.8660e-001 +5.5939e-001 -3.6032e+000 +2.1743e+000 +3.6569e+000 +3.2973e-002 +3.5068e+000 +3.6513e+000 +3.8678e-001 +2.0339e+000 -5.3000e-001 +9.0342e-001 -1.3976e+000 +1.4701e+000 +2.2078e+000 +9.1523e-001 -1.2526e+000 +3.8077e+000 +1.9208e+000 -1.1243e+000
3012 +1.542575389e-001 +1.542575389e-001 -1.793857425e+002 -1.793857425e+002 +8.7326e-001 +5.7013e-001 -3.6227e+000 +2.2004e+000 +3.5132e+000 -2.2691e-001 +3.5694e+000 +3.4743e+000 +4.2035e-001 +1.9295e+000 -7.9254e-001 +8.8736e-001 -1.3565e+000 +1.4922e+000 +2.1606e+000 +9.4438e-001 -1.3742e+000 +3.8588e+000 +1.7694e+000 -1.1443e+000
3189 +8.913045886e-002 +8.913045886e-002 -1.794508695e+002 -1.794508695e+002 +6.7686e-001 +5.3086e-001 -3.4625e+000 +2.3408e+000 +3.7533e+000 -4.7014e-001 +3.6104e+000 +3.3603e+000 +2.5845e-001 +1.8644e+000 -7.3065e-001 +8.6622e-001 -1.3996e+000 +1.2045e+000 +2.1641e+000 +9.1595e-001 -1.6473e+000 +4.0087e+000 +1.8943e+000 -1.2661e+000
3494 +5.497531306e-002 +5.497531306e-002 -1.794850247e+002 -1.794850247e+002 +7.2908e-001 +5.2227e-001 -3.4600e+000 +2.4561e+000 +3.7726e+000 -3.2437e-001 +3.5623e+000 +3.4665e+000 +2.4194e-001 +1.9218e+000 -6.7386e-001 +9.1111e-001 -1.4321e+000 +1.2134e+000 +2.2132e+000 +9.4329e-001 -1.5707e+000 +3.9385e+000 +1.9601e+000 -1.0636e+000
3916 +3.297265738e-002 +3.297265738e-002 -1.795070273e+002 -1.795070273e+002 +7.1775e-001 +5.0747e-001 -3.4838e+000 +2.4606e+000 +3.7858e+000 -3.9396e-001 +3.6078e+000 +3.5196e+000 +2.8978e-001 +1.9487e+000 -7.0825e-001 +8.7610e-001 -1.4490e+000 +1.1337e+000 +2.2332e+000 +9.4305e-001 -1.4757e+000 +3.9249e+000 +2.0286e+000 -1.0950e+000
4298 +2.445174303e-002 +2.445174303e-002 -1.795155483e+002 -1.795155483e+002 +7.4384e-001 +5.0655e-001 -3.4556e+000 +2.4600e+000 +3.8348e+000 -3.9036e-001 +3.5907e+000 +3.5783e+000 +3.3400e-001 +1.9796e+000 -7.1642e-001 +8.4993e-001 -1.4546e+000 +1.1498e+000 +2.2568e+000 +9.4612e-001 -1.4259e+000 +3.9422e+000 +1.9949e+000 -1.0290e+000
4812 +1.570744503e-002 +1.570744503e-002 -1.795242926e+002 -1.795242926e+002 +7.5892e-001 +4.9420e-001 -3.4356e+000 +2.5155e+000 +3.8203e+000 -4.3646e-001 +3.6261e+000 +3.5667e+000 +3.3407e-001 +2.0013e+000 -7.0809e-001 +8.3635e-001 -1.4674e+000 +1.0508e+000 +2.2716e+000 +9.6144e-001 -1.4029e+000 +3.9336e+000 +1.9940e+000 -9.5857e-001
5149 +9.469937398e-003 +9.469937398e-003 -1.795305301e+002 -1.795305301e+002 +7.4605e-001 +4.9461e-001 -3.4495e+000 +2.5339e+000 +3.8479e+000 -4.2659e-001 +3.6158e+000 +3.6144e+000 +2.9961e-001 +2.0240e+000 -6.6780e-001 +8.2868e-001 -1.4732e+000 +1.0557e+000 +2.3023e+000 +9.6986e-001 -1.4093e+000 +3.9164e+000 +1.9634e+000 -9.2068e-001
5452 +5.882961201e-003 +5.882961201e-003 -1.795341170e+002 -1.795341170e+002 +7.2237e-001 +4.7373e-001 -3.4733e+000 +2.5026e+000 +3.8640e+000 -4.3099e-001 +3.6133e+000 +3.5982e+000 +2.5663e-001 +2.0227e+000 -6.2193e-001 +7.7750e-001 -1.4821e+000 +1.0452e+000 +2.3435e+000 +9.8327e-001 -1.4221e+000 +3.9119e+000 +1.9343e+000 -9.3936e-001
6323 +3.902794525e-003 +3.902794525e-003 -1.795360972e+002 -1.795360972e+002 +7.3533e-001 +4.8188e-001 -3.4598e+000 +2.4881e+000 +3.8807e+000 -4.6668e-001 +3.6233e+000 +3.5880e+000 +2.5449e-001 +2.0175e+000 -6.4173e-001 +7.6103e-001 -1.4768e+000 +1.0280e+000 +2.3347e+000 +9.7853e-001 -1.4290e+000 +3.9159e+000 +1.9036e+000 -9.5626e-001
% function evaluation | noise-free fitness - Fopt (7.731000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.008226235e+002 +1.008226235e+002 +1.781326235e+002 +1.781326235e+002 +3.6033e+000 +3.2245e+000 +3.0997e+000 -3.3655e+000 -2.9415e+000 +3.2585e+000 -2.4645e+000 +2.6998e+000 -3.8736e+000 -2.7686e+000 +4.9964e+000 -2.5583e+000 +5.3085e-001 -1.1277e+000 +2.3796e+000 +2.2035e+000 -1.4468e+000 +3.1256e-002 -1.9692e+000 +9.5359e-001
6 +9.082969523e+001 +9.082969523e+001 +1.681396952e+002 +1.681396952e+002 +4.1277e+000 -2.3267e+000 -4.9668e+000 +3.6752e+000 -2.5180e+000 -1.2209e+000 -1.8326e+000 -2.2047e+000 -3.7289e+000 +3.3554e+000 +4.8307e+000 -3.2470e+000 +4.4217e+000 +2.9250e+000 +2.6763e+000 +1.2042e+000 -3.9804e+000 +8.8638e-001 +2.8035e+000 +3.5341e+000
15 +5.737262144e+001 +5.737262144e+001 +1.346826214e+002 +1.346826214e+002 +4.5144e+000 -4.0498e+000 +3.9866e+000 -2.0420e+000 -1.1150e+000 -9.4081e-002 -7.4660e-002 +1.9655e+000 +4.9719e+000 +1.6776e-001 -1.5381e+000 -2.8726e+000 +2.3409e+000 -2.7414e+000 +8.9404e-001 +1.6843e+000 -3.0892e+000 -2.3321e+000 +3.6978e+000 -1.1892e-001
220 +2.726585798e+001 +2.726585798e+001 +1.045758580e+002 +1.045758580e+002 +6.8953e-001 -1.1627e+000 -1.6091e-002 +2.1579e+000 +1.9852e+000 +3.0390e+000 +5.2100e+000 +2.1391e+000 -2.7274e+000 +6.4162e-001 -2.1682e+000 -2.7456e+000 +1.1463e+000 -3.0765e-001 +8.4395e-002 +5.4867e+000 -2.2465e+000 +1.8977e+000 +2.6715e+000 +2.5774e+000
272 +2.421936195e+001 +2.421936195e+001 +1.015293619e+002 +1.015293619e+002 -2.8974e-001 -2.5535e+000 +1.8365e+000 -9.1374e-001 +6.1832e+000 +1.0933e+000 +2.6573e+000 +1.5289e+000 -2.2528e+000 +2.3724e+000 -3.0260e+000 -1.7962e+000 +1.0737e+000 -2.5507e+000 +1.1878e+000 +6.4053e+000 -8.7944e-001 +3.8451e+000 +2.1009e+000 +4.9208e+000
407 +1.535328283e+001 +1.535328283e+001 +9.266328283e+001 +9.266328283e+001 -5.9161e-001 -4.4894e+000 +1.0407e+000 -1.4947e+000 -1.0013e-001 +6.9317e-001 +3.2185e+000 -1.1207e+000 +1.0519e+000 +1.9316e-001 +1.6997e-001 -3.0097e+000 -2.2249e+000 +2.6529e+000 -3.0259e+000 +3.7055e+000 -3.0027e+000 +5.1368e+000 +2.3117e+000 +1.5269e+000
547 +8.040428264e+000 +8.040428264e+000 +8.535042826e+001 +8.535042826e+001 -3.3631e-001 -1.4459e+000 +5.9633e-002 -3.9911e-001 +1.0512e+000 -1.7181e-001 +2.7586e+000 -1.0224e+000 +1.4563e+000 +2.2471e+000 +1.7277e-001 -1.8308e+000 +1.0221e+000 -1.1927e+000 -1.5696e+000 +5.7639e+000 -7.6135e-001 +2.6264e+000 +2.4723e+000 +2.2866e+000
777 +6.078312498e+000 +6.078312498e+000 +8.338831250e+001 +8.338831250e+001 -1.1674e-002 -2.8607e+000 +1.2861e-001 -1.2894e+000 +3.3685e-001 -1.2541e+000 +3.7185e-001 -1.0936e+000 +9.3445e-001 +2.4644e+000 +1.5407e+000 -8.2327e-001 +1.0351e+000 +6.2141e-001 -1.6180e+000 +5.6929e+000 -1.3996e+000 +3.0443e+000 +1.4499e+000 +2.1097e+000
1143 +3.876063252e+000 +3.876063252e+000 +8.118606325e+001 +8.118606325e+001 +1.4287e-001 -1.8660e+000 -9.8800e-001 -1.9423e+000 +7.6227e-001 -2.9863e-001 +5.2655e-001 -1.1428e+000 +5.0818e-001 +1.7318e+000 +5.9855e-001 -6.4952e-001 +8.9977e-001 -6.6369e-002 -7.7565e-001 +3.7694e+000 -9.3378e-001 +2.0807e+000 +2.5167e+000 +2.4766e+000
1446 +2.229535407e+000 +2.229535407e+000 +7.953953541e+001 +7.953953541e+001 +2.1860e-001 -1.3968e+000 -2.2337e+000 -2.3421e+000 +7.5127e-001 -1.5643e+000 +6.5338e-002 -5.6145e-001 +8.4039e-001 +2.2517e+000 +1.0012e+000 +9.0817e-001 +1.0625e+000 +2.7657e-001 -3.5459e-001 +3.3560e+000 -4.0838e-002 +9.7765e-001 +2.5230e+000 +2.1846e+000
1814 +1.470571622e+000 +1.470571622e+000 +7.878057162e+001 +7.878057162e+001 +1.5850e-001 -1.1593e+000 -1.9865e+000 -2.1222e+000 +2.9478e-001 -2.0971e+000 +5.8288e-001 -1.0948e+000 +1.0094e+000 +2.6195e+000 +1.4483e+000 +1.3132e+000 +1.6073e+000 +5.9638e-002 +2.6541e-001 +3.9663e+000 -1.3213e+000 +1.1780e+000 +3.2386e+000 +1.7727e+000
